id,index,text,Annotation
1.12E+18,294,RT @sakamobi: 【画像】ワクチンを受けない主義の人達が存在するという衝撃の事実…自分の子供へのワクチンを拒否する親たち https://t.co/ujOsTaqjFn  「無駄に意識だけ高い人」の被害がこんなところにも…😩😩😩  ※リンク先に画像あり,
1.12E+18,295,Ottawa mesothelioma patient angry at anti-vaxxers  https://t.co/JSrGoQDtAZ https://t.co/OMbus3jfif,
1.12E+18,296,"RT @MedResJourno: ""It’s very frustrating because measles is one of the most transmissible viruses known to man. And we have a vaccine that’…",
1.12E+18,297,"@glhilder @DoctorChristian Nicely made up, I had the HPV vaccine at school and I’m turning 25! Plenty of my classmates have had one or more babies so fertility seems not to be affected.",
1.12E+18,298,RT @StabellBenn: A very nice and nuances article about non-specific effects of vaccines #NSEvac - where I explain why I have entered the pu…,
1.12E+18,299,@JennyCumbria @BellHappe @DoctorChristian Why would you believe this vaccine is safe from a deviant Dr?,
1.12E+18,300,"RT @slealey53: I'm just posting this to make you think! What a “coincidence” that NY Mayor De Blasio appointed Anita Kawatra, a former empl…",
1.12E+18,301,@FuTheChef @NYCMayor https://t.co/Zlc0m4bBux,
1.12E+18,302,"RT @ASavageNation: ignorant parents hosting ANTI VACCINE PARTIES, spreading MEASLES - fear fo the measles vaccine originated with discredit…",
1.12E+18,303,Do you suppose this is the first time a vaccine reaction has been misidentified as a wild virus infection? https://t.co/gW6MrtN7I8,
1.12E+18,304,RT @BeckyJohnson222: Pretty good turnout for anti-SB276 rally for vaccine choice. 1000+ in attendance https://t.co/CNdExWnp3u,
1.12E+18,305,Panel endorses bill curbing vaccine exemptions for Maine schoolchildren #MEnews #megov #mepolitics https://t.co/dA24PXSKqo,
1.12E+18,306,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",
1.12E+18,307,RT @FloridaInvents: Happy #NationalPetDay Today we spotlight 2015 Inductee Dr. Janet Yamamoto who has helped save many cats with her feline…,
1.12E+18,308,RT @gilljacobs1: How to Immunize Yourself Against Vaccine Propaganda https://t.co/f5jIXyyOgz via @JeremyRHammond,
1.12E+18,309,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,
1.12E+18,310,"""Rutgers University and BioViva USA, Inc. join forces to create a vaccine against aging""  American Association for the Advancement of Sciences AAAS press release via https://t.co/jFC0T6RU9V  #disruptaging #genetherapy #genomiccounseling",
1.12E+18,311,"""Rutgers University and BioViva USA, Inc. join forces to create a vaccine against aging""  American Association for the Advancement of Sciences AAAS press release via https://t.co/ryRyTPcdX6  #disruptaging #genetherapy #genomiccounseling",
1.12E+18,312,RT @BellHappe: @DoctorChristian https://t.co/qmgx77OC0w,
1.12E+18,313,"RT @ajitjohnson_n: Researchers have developed a novel approach to cancer immunotherapy, injecting immune stimulants directly into a tumor t…",
1.12E+18,314,"RT @ViraBurnayeva: Dr. Rachael L Ross, pediatrician, MD, PhD: ""I apologize from the bottom of my heart to any children &amp; parents that I hav…",
1.12E+18,315,RT @REGRET_ie: Getting the HPV vaccine ruined my life.. https://t.co/TZETBzJ8jC,
1.12E+18,316,@PaulRya69766372 @officialjenncam @Anthony_Mundine HPV is a new vaccine.,
1.12E+18,317,"RT @MelanieCreane: I’m still seeing Autism named “vaccine injury”  By the same ppl using functioning labels too, ironically  So how does th…",
1.12E+18,318,RT @nypost: How young is too young for the measles vaccine? https://t.co/GxtG7XjoXz https://t.co/Sg5kQ9WQU2,
1.12E+18,319,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",
1.12E+18,320,@GOPHELP WHY WERE VACCINE RIGHTS ACTIVIST SHUT OUT OF THE COMMITEE!!! ?? HEARING!!!??,
1.12E+18,321,@realDonaldTrump Sir: PLEASE STOP THE MANDATORY UNSAFE VACCINE LAWS,
1.12E+18,322,"@CTVNews An Ottawa cancer survivor is condemning anti-vaxxers, after she contracted measles while traveling overseas.  Despite having the measles vaccine, her immune system had been weakened from past cancer operations.  DONT TRAVEL WHEN SICK !",
1.12E+18,323,Measles outbreak pits Orthodox media against anti-vaxxer movement https://t.co/4WB7XPsnJO via @cjr,
1.12E+18,324,RT @TheBeaverton: Pro-vaccine conspiracy theorists demand measles inoculation be added to CIA’s chemtrail program https://t.co/l31lcCbull h…,
1.12E+18,325,"RT @slealey53: I'm just posting this to make you think! What a “coincidence” that NY Mayor De Blasio appointed Anita Kawatra, a former empl…",
1.12E+18,326,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",
1.12E+18,327,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,
1.12E+18,328,"RT @Charbrevolution: This vaccine has killed hundreds and maimed thousands of girls worldwide. It has caused cases of infertility, cancer a…",
1.12E+18,329,"RT @Stephenteap: My wife was one of the 90 women to die from this in 2017, the vaccine wasn't around when she was young, it is now. Protect…",
1.12E+18,330,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,
1.12E+18,331,@TODAYshow Polio Vaccine should be a priority . Dont take life for granted.,
1.12E+18,332,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",
1.12E+18,333,@MichelleRempel Using it to relate to vaccines didn’t happen until the ‘50’s when polio vaccine was made Artificial immunity is not the same.,
1.12E+18,334,@catarinascats1 @DoctorChristian If anything the vaccine has saved the fertility of women who may otherwise got cancer.,
1.12E+18,335,RT @holykoolaid: Over 9000 dead from vaccine- preventable illnesses in the US in just the last few years. Enough is enough. #vaccinate  htt…,
1.12E+18,336,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",
1.12E+18,337,Happy #NationalPetDay Today we spotlight 2015 Inductee Dr. Janet Yamamoto who has helped save many cats with her feline immunodeficiency virus vaccine. Be sure to celebrate today by getting cozy with your favorite fur babies! https://t.co/4XgShiG354,
1.12E+18,338,"RT @WHO: #ThrowbackThursday to 1980, when global vaccine coverage for #measles was at just 17%.  Today more than 8 in 10 children receive a…",
1.12E+18,339,RT @BernardAFox: Great story in @TheScientistLLC about Prof. @MiriamMerad @IcahnMountSinai and her #cancer #vaccine #immunotherapy journey…,
1.12E+18,340,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",
1.12E+18,341,"RT @immunizetx: ""'The Vaccine Safety Handbook' appears innocuous, a slick magazine for parents who want to raise healthy children. But tuck…",
1.12E+18,342,This also perhaps explains why social media companies have been so hands-off about issues like disinformation on health topics (such as reluctance to do anything about rampant anti-vaccine groups). https://t.co/xtXbs6KLVK,
1.12E+18,343,@NancyFe28442406 @gemmaod1 Its Insane tyhe distraction will be in full flow now that the E.U. Elections and as you said vaccine legislation is being pushed through while we watch a circus.,
1.12E+18,344,"RT @MedResJourno: ""It’s very frustrating because measles is one of the most transmissible viruses known to man. And we have a vaccine that’…",
1.12E+18,345,@HSELive My Daughter is 3 and I would hope the vaccine wouldn’t hurt her,
1.12E+18,346,"@austinprince931 Fourth, I think that making Step 1 pass/fail opens the door for more education on evaluation of science - which is more important than ever before and is one area where today’s physicians struggle.  (You can argue that this actually fuels things like the anti-vaccine movement.)",
1.12E+18,347,"@duxmom24 @daveleifer Argument fail.   People, like the recently #vaccinated, who can contract &amp; spread  wild disease strains   AND   #vaccine-derived disease strains,   cannot possibly protect the #immunocompromised. 🤦‍♀️  https://t.co/tmf7Oax6yA",
1.12E+18,348,RT @SheenaParish: @Charbrevolution Shocking MMR trial vaccine results released by FOIA https://t.co/sBXfXeoZIA,
1.12E+18,349,"RT @ViraBurnayeva: Where do you think kids go when they have a #vaccine reaction? Yes, they go to the Emergency Room.  ER Nurse Shares His…",
1.12E+18,350,"RT @RachelRileyRR: Politicalite is a site which demonises immigrants and Muslims, promotes Tommy Robinson and has abused the story of a sic…",
1.12E+18,351,RT @Charbrevolution: Ooopsy you showed a vaccine reaction and tried to pass it off as wild measles https://t.co/15m6Gt09Bv,
1.12E+18,352,RT @24BethAnn: @tannersdad @ceestave @vialnews Listening to United Voices: Sherrie Saunders talks about how in the Past the NIH &amp; the CDC c…,
1.12E+18,353,"Village Reach: Since 2000, #measles vaccination has prevented more than 10 million deaths in Africa - making the measles vaccine one of the best buys in public health. #TBT @WHOAFRO #AVW2019 @GaviCSO @CSOs4UHC",
1.12E+18,354,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,
1.12E+18,355,RT @luckykelsey: @DoctorChristian Anyone who has researched this vaccine properly would never allow it to be given to their child. No inert…,
1.12E+18,356,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,
1.12E+18,357,"RT @Stephenteap: My wife was one of the 90 women to die from this in 2017, the vaccine wasn't around when she was young, it is now. Protect…",
1.12E+18,358,"RT @slealey53: I'm just posting this to make you think! What a “coincidence” that NY Mayor De Blasio appointed Anita Kawatra, a former empl…",
1.12E+18,359,RT @Julzmomof2: @Charley_ZanMato @glovoi_net @forrestmaready Sickest generation of children right now. Yeah. Our vaccine program is clearly…,
1.12E+18,360,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",
1.12E+18,361,"@tammyhealy21 @AquaVelvaBoy @ChrisJohnsonMD @ArcaneKnowledge @HenningTveit @WendyOrent @doctorsensation I've never seen one in &gt;20 yrs.  If a vaccine may be causally related to a death, it happens so rarely that science can't even demonstrate causality.  That's exceedingly rare.  OTOH, #antivaxxers downplay the risks and deaths known to be caused by preventable disease 1/2",
1.12E+18,362,National shortage of school nurses complicates surge in students' health problems from allergies to suicide https://t.co/MMSMGCBGj1 via @usatoday,
1.12E+18,363,RT @doctorsensation: Another researcher condemns the HPV VACCINE  after studying it.  Once you take a close look as opposed to buying the p…,
1.12E+18,364,"RT @MedResJourno: ""It’s very frustrating because measles is one of the most transmissible viruses known to man. And we have a vaccine that’…",
1.12E+18,365,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,
1.12E+18,366,RT @seki_yo: HPV Vaccine On Trial https://t.co/EwJAL5NnVA https://t.co/0T0KDo7kZE,
1.12E+18,367,RT @chalkomilk: @TrashMcOiltrash @MichelleRempel Herd immunity is required to protect immunocompromised people who can't handle taking the…,
1.12E+18,368,@SaneVaxx https://t.co/3Z2EJ7cdEm,
1.12E+18,369,"Weeks after 2030 HIV pledge, report shows HIV infections are on the rise. A preventative vaccine is needed! https://t.co/E9UsZn0KBK Infections rising in drug users and in Latino and Black gay men ages 25 to 34 #HIV #vaccines #prevention https://t.co/sF61it5kpk",
1.12E+18,370,"""It’s very frustrating because measles is one of the most transmissible viruses known to man. And we have a vaccine that’s one of the most effective vaccines known to man. And yet those two are not coming together,"" @NIAIDNews Dir. Fauci on the latest #measlesoutbreak.",
1.12E+18,371,"We can’t let measles make a come-back.   Before the introduction of the measles vaccine in 1963, measles caused an estimated 2.6 million deaths each year.   #VaccinesWork #VaccinesSaveLives #MOCARE4KIDS",
1.12E+18,372,Vaccine Clears HPV-Infected Cervical Lesions https://t.co/DbIy5aqgie,
1.12E+18,373,@punchedmonet_ @saiberbully_ Does the HPV vaccine need to be topped up? I got it in school,
1.12E+18,374,RT @Wallace_Noll: @DoctorChristian YouTube is filled with testimonies from young women who've been rendered permanently ill by this vaccine…,
1.12E+18,375,RT @Wallace_Noll: @DoctorChristian People who've taken a close look at the safety trials &amp; other testing to document this vaccine have been…,
1.12E+18,376,@MarylandAAP https://t.co/3Z2EJ7cdEm,
1.12E+18,377,We would like to remind all individuals travelling to Europe and other regions experiencing measles outbreaks or where measles cases continue to occur over the Easter holidays to ensure that they receive the #MMR vaccine if needed. #VaccinesWork https://t.co/8uq0yx3owB https://t.co/gDqYroagfX,
1.12E+18,378,"RT @Wallace_Noll: @DoctorChristian Dr. Nicole Delepine explains how in Sweden, Australia, UK &amp; other countries where this has been used thi…",
1.12E+18,379,RT @redsteeze: Got my measles vaccine right here https://t.co/ggiNRy6YkP,
1.12E+18,380,"I’m still seeing Autism named “vaccine injury”  By the same ppl using functioning labels too, ironically  So how does that work exactly?  Did “HFA” only get half the syringe of immunization or something?  &amp; the sibling also dx who WASN’T vaccinated- was that “spread via touch”?🙄",
1.12E+18,381,@animals_advice https://t.co/3Z2EJ7cdEm,
1.12E+18,382,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",
1.12E+18,383,"RT @ViraBurnayeva: Dr. Diane Harper, #HPV Expert: Pap Smears Prevent More Cancers Than #Gardasil #Vaccine  https://t.co/fnLEsuBuja https://…",
1.12E+18,384,@theebeaute I DNT KNW ABOUT NOW BUT I GOT EVERY VACCINE U CAN NAME LITERALLT WHEN I WAS KID FOR EVERYTHING SOME U SHOULD AND SOME U SHOULDN’T,
1.12E+18,385,RT @Susan30668817: No true vaccine safety studies are done. Our children are nothing more than Guinea pigs to the Pharmaceutical industry!!…,
1.12E+18,386,RT @REGRET_ie: Getting the HPV vaccine ruined my life.. https://t.co/TZETBzJ8jC,
1.12E+18,387,RT @CMOTamilNadu: நாடு போற்றும் நலத்திட்டங்கள் !  அரசு உதவிபெறும் இல்லங்களிலுள்ள முதியோர்களுக்கு நிமோனியா தடுப்பூசி (Pneumonia vaccine for…,
1.12E+18,388,RT @behealthyusa: 13-Year-Boy Is Paralyzed From The Neck Down After Gardasil HPV Vaccine https://t.co/4EXkD17bvd,
1.12E+18,389,@FCInvolvement https://t.co/3Z2EJ7cdEm,
1.12E+18,390,RT @hillemanlabs: A vaccine contains antigens to provoke an immune response and help stimulate the production of antibodies.These antigens…,
1.12E+18,391,RT @SNCCLA: Court ruling highlights the threat of vaccine misinformation https://t.co/M6ulsWYciD HPV causing increased cancer in recipients…,
1.12E+18,392,"@ProfGale @CTVVancouver Second sentence in the article: “Despite having the measles vaccine, her immune system had been weakened from past cancer operations.“",
1.12E+18,393,@CAPCpalliative Protect yourself  from dementia.  https://t.co/hzU75anTyg,
1.12E+18,394,@em3804 https://t.co/3Z2EJ7cdEm,
1.12E+18,395,RT @GaviSeth: New York City declares a health emergency due to the measles outbreak.  Sad for a disease easily prevented by a cheap &amp; effec…,
1.12E+18,396,RT @cfb_18: I went out to Williamsburg to talk with the Orthodox Jewish community for this one with @hgoldman77 @business https://t.co/SLk6…,
1.12E+18,397,"Participants of our Tbilisi #vaccineprocurement workshop had the opportunity to exchange challenges and good practices in vaccine registration processes. Here, the Georgia and Moldova teams discussed action plans to strengthen their country's processes. #VPTbilisi #VaccinesWork https://t.co/5cGhH61FJJ",
1.12E+18,398,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,
1.12E+18,399,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",
1.12E+18,400,"A deadly fungal infection should help with the vaccine problem.   What's causing an outbreak of a mysterious, drug-resistant fungal infection?   https://t.co/WBNA40Gp4D via @MotherJones",
1.12E+18,401,"@ShimonRol Since 1992, vaccine manufacturers have contributed $7.67 billion to the FDA  ---  The CDC recommends at least 3 pneumococcal vaccines for each child before 6 months of age. Pfizer has $8,386,013.00 contract with the CDC to manufacture the Prevnar 13 (a pneumococcal vaccine)",
1.12E+18,402,"Since 2000, #measles vaccination has prevented more than 10 million deaths in Africa - making the measles vaccine one of the best buys in public health. #TBT WHOAFRO #AVW2019 via UNICEFAfrica",
1.12E+18,403,"@DavidTaormia @TheSolariReport @OWingsgirl They didn't have a vaccine for measles when I was a kid. I was very ill, as was my sister. As far as I remember, my mother was an excellent housekeeper. Measles can compromise a child's immune system for up to two years.  https://t.co/SdFEJL2skT",
1.12E+18,404,@BBCScotlandNews https://t.co/3Z2EJ7cdEm this vax is destroying girls in US. #Educateb4uVax,
1.12E+18,405,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,
1.12E+18,406,RT @doctorsensation: Another researcher condemns the HPV VACCINE  after studying it.  Once you take a close look as opposed to buying the p…,
1.12E+18,407,RT @NYCHealthCommr: Thanks to Rabbi Dr. Aaron Glatt for taking a stand against anti-vaxxers and sharing the science-based evidence that the…,
1.12E+18,408,@NHSImmuniseScot @bmj_latest @NHS_HS @NHSinform @scotgovhealth @NHSNSS https://t.co/3Z2EJ7cdEm this vax is destroying girls in America. #Educateb4uVax,
1.12E+18,409,RT @nicd_sa: The Flu vaccine is necessary every year because the influenza virus changes each year or is a mutation of an existing one.The…,
1.12E+18,410,"""'The Vaccine Safety Handbook' appears innocuous, a slick magazine for parents who want to raise healthy children. But tucked inside its 40 pages are false warnings that vaccines cause autism and contain cells from aborted human fetuses.  'It is our beli… https://t.co/7QKjREzANo",
1.12E+18,411,"RT @drnikkistamp: Our heart transplant patients are worried about #measles outbreaks, but because #MMR is a live attenuated vaccine, they c…",
1.12E+18,412,@drphilippakaye https://t.co/3Z2EJ7cdEm,
1.12E+18,413,"@ShadowQueenNyx @knicnaq @gmnamedlong @HuntsmanAbby @RebeccaJarvis Lots of things are done for the greater good, or even for your own good like mandating seatbelts. Vaccine ingredients are very carefully tested + controlled by experts, but much misunderstood by non scientists who see a word they think they recognize +panic without understanding",
1.12E+18,414,@MichelleRempel THESE PEOPLE THAT RUN DOWN KNOWN VACCINE THAT WORK SHOULD BE SUED BY THE GO. . OR PUT IN JAIL FOR INFECTING CANADIANS !,
1.12E+18,415,@HPVRoundtable https://t.co/3Z2EJ7cdEm,
1.12E+18,416,RT @Consequeen: @rowley_dominic @Fnulaorork You are misunderstanding me. Today FM's presenters continously promote the Gardasil #HPVvaccine…,
1.12E+18,417,RT @ViraBurnayeva: @batman76137 Thanks to #vaccines you may not have children at all.  #STUDY: A lowered probability of #pregnancy in US fe…,
1.12E+18,418,RT @Anthony_Mundine: Don’t vaccine your kids period! The government bully you into vaccine ! Do your research on the shit &amp; watched the doc…,
1.12E+18,419,"Since 2000, #measles vaccination has prevented more than 10 million deaths in Africa - making the measles vaccine one of the best buys in public health. #TBT @WHOAFRO #AVW2019",
1.12E+18,420,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,
1.12E+18,421,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",
1.12E+18,422,Famous Brooklyn activist: Vaccine laws unconstitutional. “This is what t... https://t.co/XAvVFOVdC4 via @YouTube,
1.12E+18,423,"Enesi Pharma &amp; Uni Oxford to Target Plague with Novel ImplaVax-enabled Adenovirus-based Solid Dose Vaccine https://t.co/tS7CyyCd8D @Enesi_Pharma @UniofOxford Find more than 4,000 UK &amp; Irish life science business news at [LSUK] at  https://t.co/2MWXX9dNS4 https://t.co/wlsAJy4oAE",
1.12E+18,424,@TeamImms https://t.co/3Z2EJ7cdEm,
1.12E+18,425,RT @Sonny5ideUp: Winner receives the vaccine https://t.co/8D1Ew04pVW,
1.12E+18,426,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",
1.12E+18,427,@cervicalcanca https://t.co/3Z2EJ7cdEm,
1.12E+18,428,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",
1.12E+18,429,"RT @HSELive: 300 women develop cervical cancer in Ireland each year, and 90 of these women will go on to die from the disease. HPV vaccine…",
1.12E+18,430,Anthony - I recommend you read this before making up your mind! https://t.co/7pb07Mum0B https://t.co/YKoS9VAJ54,
1.12E+18,431,RT @Stethoscope: Kudos @CincyChildrens! #nurses address the national school #nurse shortage by setting up #healthcare clinics to meet the #…,
1.12E+18,432,"@nhims @nowthisnews Thank you, friend. I work with young adults with developmental disabilities and autism. Many of their parents believe that they are vaccine injured. I want the science that tells us what is causing this crazy rise in all of these chronic health issues. It is scary.",
1.12E+18,433,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,
1.12E+18,434,@theangriestbean @RiaRappa3 @NYCMayor @NYCMayorsOffice That fine you are entitled to your opinions. Nobody has a RIGHT to force you to take a vaccine or face a fine or Jail!!! If you don't agree then I feel sorry for you. Tell that to a MOTHER WHOSE CHILD WAS PARALYZED BY A VACCINE https://t.co/duPFi2rqXP,
1.12E+18,435,RT @forrestmaready: Looks like the vaccine hysteria continues to spiral out of control.  Expect more measles outbreaks in New York. The vac…,
1.12E+18,436,"RT @Charbrevolution: This vaccine has killed hundreds and maimed thousands of girls worldwide. It has caused cases of infertility, cancer a…",
1.12E+18,437,https://t.co/3Z2EJ7cdEm,
1.12E+18,438,"In Mozambique, some 2,772 cases of #cholera have been reported, with six people succumbing to the disease. Thousands of people have received oral cholera vaccine during a six-day emergency campaign. https://t.co/t52Lw9EubB #CycloneIdai",
1.12E+18,439,Minnesota Establishes Autism Council - The Vaccine Reaction https://t.co/uCH75NSOR7,
1.12E+18,440,"RT @WHO: #ThrowbackThursday to 1980, when global vaccine coverage for #measles was at just 17%.  Today more than 8 in 10 children receive a…",
1.12E+18,441,RT @Sonny5ideUp: Winner receives the vaccine https://t.co/8D1Ew04pVW,
1.12E+18,442,"RT @ViraBurnayeva: According to data compiled by the WHO in its VigiAccess Database, there have been 90,000+ reports of adverse reactions t…",
1.12E+18,443,RT @SwedeninMZ: Cholera is a water-borne disease that causes almost 100 000 deaths every year – the poor are hit the hardest. Sweden @Sida…,
1.12E+18,444,RT @Anthony_Mundine: Don’t vaccine your kids period! The government bully you into vaccine ! Do your research on the shit &amp; watched the doc…,
1.12E+18,445,@PositiveInCLE https://t.co/3Z2EJ7cdEm,
1.12E+18,446,"RT @Jimcorrsays: Harvard Medical School estimates only 1% of adverse reactions are passively reported via VAERS, so vaccine injury and deat…",
1.12E+18,447,@Finnpal https://t.co/3Z2EJ7cdEm,
1.12E+18,448,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",
1.12E+18,449,RT @Sonny5ideUp: Winner receives the vaccine https://t.co/8D1Ew04pVW,
1.12E+18,450,RT @DrJenGunter: So apparently you have no idea what is in each vaccine or how vaccines work.  Where exactly did you get your medical degre…,
1.12E+18,451,RT @SarahWa26114248: @The_ClaireWitch @Charbrevolution @glovoi_net @Charley_ZanMato @forrestmaready Fine? Like the 98 million people who we…,
1.12E+18,452,@DoctorChristian All of you people are very short sighted. The HPV vaccine is one of the most damaging of all vaccines. Payouts for death &amp; injuries are stratospheric https://t.co/jrW9l5t8Rf,
1.12E+18,453,#vaccines #VACCINE #Vaxxed,
1.12E+18,454,RT @susan_welch7: HPV vaccine lawyer Mark Sadaka meets with 11 Japanese Attorneys https://t.co/qN8D2YEDqE,
1.12E+18,455,@StephRosenstein @AronEisenberg @neiltyson If you are scared of vaxxing you can have their child tested in the office before the vaccine is given. And There is nothing wrong with Slow-Vaxxing. One Vaccine at a time.  Doctors will slow vax your kids without an argument - AND YOUR KIDS WILL BE PROTECTED!!,
1.12E+18,456,@Charley_ZanMato @R_Good_Fellow @glovoi_net @forrestmaready It's not my decision for everyone to forego healthcare.  It's my decision to forego healthcare. The same applies to mandating an ineffective vaccine.  Docs are no longer docs... They are script writing pill pushers.,
1.12E+18,457,RT @SarahWa26114248: @The_ClaireWitch @Charbrevolution @glovoi_net @Charley_ZanMato @forrestmaready Fine? Like the 98 million people who we…,
1.12E+18,458,@MedscapeOnc https://t.co/3Z2EJ7cdEm,
1.12E+18,459,RT @forrestmaready: This child has measles. Can you tell? Is it obvious?  This child's measles did not come from an unvaccinated person but…,
1.12E+18,460,"@gorokhovskaia @KevinRothrock @berildumaan Funny thing happens when you drill down into actual data.  # of tweets by ""RU bots"" in the sample: 72,000  # of tweets by ""RU bots"" mentioning vaccines: 90.  Pro-vaccine: 47 Anti-vaccine: 43  Now read the article again, and see if there is a problem with it",
1.12E+18,461,@gothwag @DrJenGunter https://t.co/3Z2EJ7cdEm,
1.12E+18,462,@ceclindgren @WHO https://t.co/3Z2EJ7cdEm,
1.12E+18,463,RT @AmerDentalAssn: ADA dentist Dr. Josephine Chang-Pallotto uses her personal loss to raise awareness of oral cancer and the HPV vaccine.…,
